ticker,year,month,industry,assets,current_assets,non_current_assets,cash,trade_receivables,inventories,ppe,intangibles,goodwill,liabilities,current_liabilities,non_current_liabilities,debt_short_term,debt_long_term,borrowings,trade_payables,equity,equity_parent,minority_interest,issued_capital,retained_earnings,revenue,cost_of_sales,gross_profit,distribution_costs,administrative_expense,other_income,other_expense,employee_benefits,operating_income,ebit,finance_income,finance_costs,profit_before_tax,income_tax,net_income,net_income_parent,cfo,depreciation_amortization,capex,investing_cf,dividends_paid,proceeds_from_borrowings,repayment_of_borrowings,financing_cf,net_change_cash,deposits_from_customers,loans_to_customers,eps_basic,eps_diluted,shares_outstanding
CMPC.SN,2014,12,non_financial,15190071.0,3537491.0,11652580.0,1097026.0,874988.0,1037347.0,7807665.0,139751.0,124055.0,6986164.0,1285700.0,5700464.0,146001.0,1074530.0,1220531.0,648603.0,8203907.0,8200458.0,3449.0,1453728.0,6949882.0,4846153.0,3826898.0,1019255.0,253360.0,217488.0,187194.0,202943.0,527199.0,464558.0,372542.0,20422.0,189521.0,372542.0,234725.0,137817.0,137791.0,861050.0,349730.0,-1510638.0,-1512618.0,57283.0,1917959.0,-1045743.0,890569.0,169777.0,,,0.0567,0.0567,2500000000.0
CMPC.SN,2015,12,non_financial,14769211.0,3138378.0,11630833.0,510356.0,927687.0,1066528.0,7922139.0,121811.0,107252.0,6841293.0,1062188.0,5779105.0,178738.0,832243.0,1010981.0,673054.0,7927918.0,7923935.0,3983.0,1453728.0,6924340.0,4841141.0,3813561.0,1027580.0,222871.0,207910.0,272573.0,193972.0,487681.0,599304.0,417725.0,11059.0,187032.0,417725.0,420849.0,-3124.0,-3803.0,837530.0,373685.0,-722879.0,-869075.0,30014.0,541071.0,-847493.0,-515241.0,-586670.0,,,-0.0015,-0.0015,2500000000.0
CMPC.SN,2016,12,non_financial,14859911.0,3185487.0,11674424.0,595843.0,877363.0,1100937.0,7946073.0,126867.0,112401.0,6883558.0,1286613.0,5596945.0,312488.0,820832.0,1133320.0,657446.0,7976353.0,7973228.0,3125.0,1453728.0,6853471.0,4865737.0,4008725.0,857012.0,232402.0,231643.0,172623.0,206220.0,509265.0,212666.0,-35578.0,9977.0,209430.0,-35578.0,-17385.0,-18193.0,-17332.0,720408.0,437904.0,-440547.0,-452442.0,36322.0,469959.0,-435065.0,-187409.0,85487.0,,,-0.0069,-0.0069,2500000000.0
CMPC.SN,2017,12,non_financial,14950801.0,3380074.0,11570727.0,832754.0,761772.0,1227635.0,7921750.0,127914.0,111333.0,6866319.0,1449387.0,5416932.0,281524.0,696377.0,977901.0,780131.0,8084482.0,8082116.0,2366.0,1453728.0,6913036.0,5143074.0,4118861.0,1024213.0,230908.0,251619.0,140158.0,224363.0,567036.0,330663.0,119111.0,18376.0,219485.0,119111.0,16528.0,102583.0,103345.0,1073353.0,449300.0,-403524.0,-473843.0,4776.0,1253747.0,-1378290.0,-374936.0,236911.0,,,0.0413,0.0413,2500000000.0
CMPC.SN,2018,12,non_financial,14983311.0,3756383.0,11226928.0,967504.0,970029.0,1264442.0,7695455.0,136825.0,104459.0,6739293.0,1650581.0,5088712.0,204349.0,532394.0,736743.0,824252.0,8244018.0,8241835.0,2183.0,1453728.0,7157302.0,6274472.0,4480693.0,1793779.0,261302.0,286399.0,106305.0,219036.0,588963.0,1080582.0,880197.0,19006.0,215970.0,880197.0,377887.0,502310.0,502502.0,1006308.0,459213.0,-294926.0,-360628.0,118966.0,587739.0,-749366.0,-487329.0,134750.0,,,0.201,0.201,2500000000.0
CMPC.SN,2019,12,non_financial,14955796.0,3457065.0,11498731.0,615038.0,855612.0,1280141.0,7808616.0,375763.0,250513.0,6820221.0,1525070.0,5295151.0,443658.0,482839.0,926497.0,837222.0,8135575.0,8133310.0,2265.0,1453728.0,7154299.0,5670277.0,4562448.0,1107829.0,247731.0,323988.0,118155.0,219367.0,591225.0,364614.0,221262.0,20703.0,195350.0,221262.0,136871.0,84391.0,84492.0,646862.0,529156.0,-248060.0,-713064.0,202883.0,602178.0,-493431.0,-278940.0,-352466.0,,,0.0338,0.0338,2500000000.0
CMPC.SN,2020,12,non_financial,14726953.0,3577658.0,11149295.0,891031.0,839909.0,1211768.0,7290523.0,319252.0,211318.0,6860816.0,1195048.0,5665768.0,181079.0,343041.0,524120.0,736348.0,7866137.0,7863289.0,2848.0,1453728.0,7135232.0,5286927.0,4423499.0,863428.0,242309.0,294425.0,144449.0,203079.0,559482.0,217778.0,51656.0,10270.0,200911.0,51656.0,79322.0,-27666.0,-28366.0,752635.0,550290.0,-167338.0,-331734.0,16730.0,1486867.0,-1421919.0,-148797.0,275993.0,,,-0.0113,-0.0113,2500000000.0
CMPC.SN,2021,12,non_financial,15226299.0,4233805.0,10992494.0,1155065.0,1099698.0,1311879.0,7133464.0,307703.0,202043.0,7677349.0,2052702.0,5624647.0,174698.0,232097.0,406795.0,884560.0,7548950.0,7546078.0,2872.0,1453728.0,7058897.0,6323022.0,4628257.0,1694765.0,264656.0,325375.0,146717.0,198333.0,615323.0,978047.0,874827.0,8448.0,216449.0,874827.0,336379.0,538448.0,538811.0,1155873.0,494131.0,-224914.0,-419208.0,491910.0,836236.0,-580544.0,-448165.0,264034.0,,,0.2155,0.2155,2500000000.0
CMPC.SN,2022,12,non_financial,16571979.0,4683924.0,11888055.0,758690.0,1356795.0,1720023.0,7630759.0,521495.0,316006.0,8661158.0,2399407.0,6261751.0,95999.0,995035.0,1091034.0,1153616.0,7910821.0,7908737.0,2084.0,1453728.0,7461257.0,7821345.0,5542264.0,2279081.0,339566.0,424461.0,213751.0,234182.0,708174.0,1394145.0,1360362.0,44342.0,216483.0,1360362.0,354980.0,1005382.0,1005375.0,768593.0,494262.0,-392646.0,-825205.0,482900.0,1389570.0,-1007659.0,-342324.0,-396375.0,,,0.4022,0.4022,2500000000.0
CMPC.SN,2023,12,non_financial,17177308.0,4573147.0,12604161.0,846258.0,1179664.0,1555429.0,8025198.0,721663.0,411216.0,9292411.0,2476374.0,6816037.0,222719.0,1395986.0,1618705.0,1184571.0,7884897.0,7884443.0,454.0,1453728.0,7754902.0,8099816.0,6345528.0,1754288.0,418509.0,531034.0,229032.0,328765.0,917600.0,555693.0,590421.0,77797.0,264782.0,590421.0,120174.0,470247.0,470242.0,854740.0,545099.0,-567093.0,-977344.0,205327.0,1806427.0,-1131271.0,209096.0,87568.0,,,0.1881,0.1881,2500000000.0
CMPC.SN,2024,12,non_financial,16935671.0,4258369.0,12677302.0,631632.0,1222420.0,1537175.0,8035162.0,603322.0,322522.0,9136507.0,2044709.0,7091798.0,392601.0,1385339.0,1777940.0,1087760.0,7799164.0,7798739.0,425.0,1453728.0,8111770.0,7742688.0,5851651.0,1891037.0,422533.0,537342.0,318052.0,322379.0,929496.0,837554.0,769649.0,54201.0,303892.0,769649.0,278550.0,491099.0,491053.0,1045596.0,592180.0,-516052.0,-738139.0,254741.0,867901.0,-708806.0,-472127.0,-214626.0,,,0.1964,0.1964,2500000000.0
CMPC.SN,2025,12,non_financial,20578401.0,4368620.0,16209781.0,812368.0,1107571.0,1487267.0,11018191.0,744622.0,411983.0,10476429.0,2089423.0,8387006.0,472082.0,667007.0,1139089.0,1201906.0,10101972.0,10101384.0,588.0,1453728.0,8284637.0,7475096.0,6045330.0,1429766.0,399316.0,563457.0,385073.0,355256.0,969839.0,415258.0,222103.0,42779.0,338039.0,222103.0,20842.0,201752.0,201724.0,1065029.0,663539.0,-464601.0,-779717.0,43409.0,1475770.0,-1171605.0,-129566.0,180736.0,,,0.0807,0.0807,2500000000.0
COLBUN.SN,2012,12,non_financial,6003404000.0,788630000.0,5214774000.0,217740000.0,202762000.0,46370000.0,4904151000.0,73385000.0,,2490622000.0,550790000.0,1939832000.0,,,,133256000.0,3512782000.0,3512782000.0,,1282793000.0,1439452000.0,1408756000.0,,,,,-30624000.0,21650000.0,55865000.0,117178000.0,112960000.0,5032000.0,32541000.0,112960000.0,64150000.0,48810000.0,48795000.0,237939000.0,136048000.0,-476049000.0,-491306000.0,14000.0,422135000.0,-255863000.0,166258000.0,-78086000.0,,,0.00278,0.0,17536167720.0
COLBUN.SN,2013,12,non_financial,6065773000.0,744129000.0,5321644000.0,260453000.0,133022000.0,70228000.0,5032954000.0,87258000.0,,2509467000.0,341908000.0,2167559000.0,,,,150120000.0,3556306000.0,3556306000.0,,1282793000.0,1481152000.0,1695928000.0,,,,,-38019000.0,23339000.0,60110000.0,151796000.0,118996000.0,5068000.0,50143000.0,118996000.0,56031000.0,62965000.0,62965000.0,423445000.0,162602000.0,-328793000.0,-329281000.0,13372000.0,385189000.0,-340433000.0,-47710000.0,42713000.0,,,0.00359,0.00359,17536167720.0
COLBUN.SN,2014,12,non_financial,6382347.0,1270170.0,5112177.0,254090.0,243659.0,97877.0,4956206.0,85388.0,,3021790.0,258334.0,2763456.0,,,,157814.0,3360557.0,3360557.0,,1282793.0,1307276.0,1502577.0,551.89,,,,-1420.0,22604.0,59707.0,352763.0,169669.0,5561.0,75969.0,169669.0,90143.0,79526.0,79526.0,16966.0,182375.0,-115834.0,-121105.0,18058.0,660000.0,-436768.0,116670.0,-6363.0,,,0.00453,0.00453,17536167720.0
COLBUN.SN,2015,12,non_financial,7153157.0,1365785.0,5787372.0,876130.0,166602.0,98060.0,5602622.0,91340.0,,3486067.0,707829.0,2778238.0,,,,168761.0,3667090.0,3463513.0,203577.0,1282793.0,1412537.0,1313856.0,,,,,452.0,28503.0,56082.0,388842.0,301708.0,5517.0,90536.0,301708.0,99603.0,202105.0,204659.0,698711.0,194947.0,-87651.0,99609.0,53479.0,,-22894.0,-169570.0,622040.0,,,0.01167,0.01167,17536167720.0
COLBUN.SN,2016,12,non_financial,6822598.0,947624.0,5874974.0,593720.0,199159.0,45114.0,5635827.0,142129.0,4000.0,3032766.0,360055.0,2672711.0,,,,207945.0,3789832.0,3576385.0,213447.0,1282793.0,1510514.0,1436240.0,,,,,-17577.0,42090.0,67813.0,356255.0,271654.0,10054.0,103440.0,271654.0,66914.0,204740.0,201429.0,517850.0,227918.0,-152145.0,-86058.0,98923.0,365700.0,-894007.0,-741015.0,-301787.0,,,0.01149,0.01149,17536167720.0
COLBUN.SN,2017,12,non_financial,6922542.0,1147162.0,5775380.0,269196.0,225064.0,62911.0,5516478.0,132067.0,,2971835.0,354801.0,2617034.0,,,,194632.0,3950707.0,3724532.0,226175.0,1282793.0,1601772.0,1548412.0,423739.0,,,,-84805.0,23817.0,76785.0,383837.0,322682.0,12726.0,84954.0,322682.0,34080.0,288602.0,270985.0,600939.0,223488.0,-122205.0,-596817.0,161005.0,840000.0,,-338408.0,-324524.0,,,0.0155,0.0155,17536167720.0
COLBUN.SN,2018,12,non_financial,6778349.0,1151263.0,5627086.0,219191.0,241679.0,44249.0,5397156.0,127940.0,,2921411.0,345365.0,2576046.0,,,,182883.0,3856938.0,3656514.0,200424.0,1282793.0,1550677.0,1571347.0,468168.0,,,,-53568.0,33856.0,79765.0,393600.0,328843.0,20367.0,83871.0,328843.0,98418.0,230425.0,240350.0,516330.0,236955.0,-107939.0,-146431.0,290665.0,,,-396480.0,-50005.0,,,0.0137,0.0137,17536167720.0
COLBUN.SN,2019,12,non_financial,6705350.0,1139451.0,5565899.0,326886.0,252566.0,48559.0,5307676.0,124362.0,,2969715.0,338298.0,2631417.0,,,,147820.0,3735635.0,3536293.0,199342.0,1282793.0,1458332.0,1487387.0,432564.0,,,,-109346.0,23974.0,74351.0,337210.0,270182.0,22115.0,91069.0,270182.0,68216.0,201966.0,203047.0,564820.0,250522.0,-87784.0,34314.0,346264.0,,-46946.0,-485006.0,107695.0,,,0.0116,0.0116,17536167720.0
COLBUN.SN,2020,12,non_financial,6633867.0,1259184.0,5374683.0,254107.0,201171.0,33646.0,4848004.0,127683.0,5573.0,3048499.0,306532.0,2741967.0,,,,117728.0,3585368.0,3459451.0,125917.0,1282793.0,1414284.0,1348868.0,333490.0,,,,-240136.0,25203.0,65357.0,195761.0,132219.0,11242.0,90459.0,132219.0,42751.0,89468.0,162893.0,525624.0,246615.0,-112556.0,-360594.0,241319.0,546913.0,-416562.0,-246361.0,-72779.0,,,0.00929,0.00929,17536167720.0
COLBUN.SN,2021,12,non_financial,6602508.0,1766436.0,4836072.0,392418.0,307190.0,70598.0,4421566.0,73725.0,5573.0,3761082.0,679004.0,3082078.0,,,,205706.0,2841426.0,2720627.0,120799.0,1282793.0,833180.0,1439744.0,542292.0,,,,606647.0,57903.0,79672.0,913680.0,825172.0,4968.0,86347.0,825172.0,284992.0,540180.0,545298.0,334418.0,213163.0,-253738.0,615513.0,1244739.0,600000.0,-68957.0,-800192.0,138311.0,,,0.0311,0.0311,17536167720.0
COLBUN.SN,2022,12,non_financial,6605974.0,1688307.0,4917667.0,198063.0,329100.0,95028.0,4517284.0,70771.0,5573.0,3653097.0,542664.0,3110433.0,,,,294367.0,2952877.0,2817580.0,135297.0,1282793.0,959285.0,1974023.0,730054.0,,,,-77674.0,57209.0,84027.0,466168.0,416000.0,29052.0,88723.0,416000.0,105533.0,310467.0,295969.0,491968.0,219514.0,-274430.0,-198214.0,151868.0,160000.0,-365507.0,-472636.0,-194355.0,,,0.01688,0.01688,17536167720.0
COLBUN.SN,2023,12,non_financial,6660723.0,1426255.0,5234468.0,247948.0,196506.0,101389.0,4879159.0,51879.0,,3563445.0,470836.0,3092609.0,,,,215852.0,3097278.0,2973256.0,124022.0,1335388.0,1127541.0,2003619.0,679509.0,,,,51498.0,67726.0,91800.0,559568.0,548572.0,67926.0,85409.0,548572.0,144742.0,403830.0,393489.0,718326.0,205881.0,-521762.0,-236084.0,304943.0,5000.0,,-431500.0,49885.0,,,0.02244,0.02244,17536167720.0
COLBUN.SN,2024,12,non_financial,6908204.0,1200078.0,5708126.0,573487.0,209632.0,97954.0,5317689.0,69558.0,7478.0,3677808.0,370170.0,3307638.0,,,,208764.0,3230396.0,3104259.0,126137.0,1335388.0,1290675.0,1575984.0,97954.0,,,,-73982.0,69292.0,92092.0,353138.0,344735.0,51001.0,70290.0,344735.0,87578.0,257157.0,252457.0,465244.0,215235.0,-236027.0,-56777.0,134726.0,200000.0,-29000.0,-67023.0,325539.0,,,0.0144,0.0144,17536167720.0
COLBUN.SN,2025,12,non_financial,7199543.0,1414034.0,5785509.0,181921.0,274568.0,83161.0,5454757.0,63019.0,7478.0,3952955.0,376337.0,3576618.0,,,,220462.0,3246588.0,3245341.0,1247.0,1335388.0,1460290.0,1595567.0,83161.0,,,,-88590.0,74725.0,103126.0,269168.0,233139.0,39147.0,94103.0,233139.0,46168.0,186971.0,187207.0,476944.0,251323.0,-342971.0,-842667.0,103513.0,750000.0,-497924.0,-38152.0,-391566.0,,,0.01068,0.01068,17536167720.0
CONCHATORO.SN,2012,12,non_financial,854668613000.0,446183291000.0,408485322000.0,58876331000.0,134361521000.0,192199415000.0,257672949000.0,49674732000.0,20871234000.0,430218639000.0,224132143000.0,206086496000.0,96276028000.0,99911024000.0,196187052000.0,68905561000.0,424449974000.0,423876779000.0,573195000.0,84178790000.0,326929352000.0,450544557000.0,302963228000.0,147581329000.0,94316099000.0,17273583000.0,1296593000.0,1124236000.0,42851451000.0,36164004000.0,40768532000.0,1108530000.0,8792445000.0,40768532000.0,10465482000.0,30303050000.0,30021933000.0,18803509000.0,16777008000.0,-27921939000.0,-28553689000.0,13284018000.0,111991262000.0,-53096961000.0,48648402000.0,38020934000.0,,,40.19,,747005982.0
CONCHATORO.SN,2013,12,non_financial,850154161000.0,434318521000.0,415835640000.0,12850652000.0,140313528000.0,223694941000.0,261515330000.0,53568676000.0,22812855000.0,420059383000.0,197160890000.0,222898493000.0,61412866000.0,107321365000.0,168734231000.0,71568509000.0,430094778000.0,429215461000.0,879317000.0,84178790000.0,,475622285000.0,311387251000.0,164235034000.0,108403857000.0,19206540000.0,694505000.0,1106452000.0,46645987000.0,36212690000.0,42371127000.0,1090228000.0,9709871000.0,42371127000.0,8762006000.0,33609121000.0,33173641000.0,26982227000.0,17779248000.0,-27254478000.0,-27129075000.0,12972309000.0,78950259000.0,-118314821000.0,-47023371000.0,-46025679000.0,,,44.41,0.0,747005982.0
CONCHATORO.SN,2014,12,non_financial,918011308.0,473925163.0,444086145.0,30304154.0,155179838.0,218336130.0,341758199.0,59777055.0,24261868.0,475030485.0,212646296.0,262384189.0,53076567.0,106999897.0,160076464.0,83232308.0,442980823.0,441583677.0,1397146.0,84178790.0,367635107.0,583313064.0,362600878.0,220712186.0,134512755.0,22317304.0,1108421.0,1980063.0,58073128.0,63010485.0,56398163.0,736622.0,10342307.0,56398163.0,12747100.0,43651063.0,43051491.0,20811367.0,19371684.0,-26182307.0,-27273761.0,17081768.0,76365265.0,-45273733.0,22906001.0,17453502.0,,,57.6321,,747005982.0
CONCHATORO.SN,2015,12,non_financial,987471046.0,514841439.0,472629607.0,30635184.0,175027078.0,235986491.0,347762584.0,69527379.0,28396882.0,533135498.0,271377063.0,261758435.0,61985557.0,83841140.0,145826697.0,106997484.0,454335548.0,452711049.0,1624499.0,84178790.0,397480284.0,636194074.0,391505147.0,244688927.0,140617106.0,31836192.0,1683792.0,2897513.0,71190255.0,71021908.0,66880480.0,621644.0,10034845.0,66880480.0,16518092.0,50362388.0,49797379.0,62427212.0,21311957.0,-22413568.0,-20585284.0,19951909.0,16007330.0,-50466596.0,-42117408.0,331030.0,,,66.6626,,747005982.0
CONCHATORO.SN,2016,12,non_financial,1015838586.0,521403857.0,494434729.0,47213517.0,180332662.0,231224426.0,361004006.0,67417543.0,26769828.0,498131966.0,294869962.0,203262004.0,80010080.0,26453065.0,106463145.0,118611533.0,517706620.0,516209477.0,1497143.0,84178790.0,426521298.0,658447621.0,412381871.0,246065750.0,150913076.0,31562168.0,8661903.0,2067273.0,74627716.0,70185136.0,66072007.0,970651.0,10305449.0,66072007.0,17542419.0,48529588.0,47931093.0,43867659.0,21396547.0,-42226901.0,-30237057.0,19982779.0,97374091.0,-83421049.0,5792952.0,16578333.0,,,64.1643,,747005982.0
CONCHATORO.SN,2017,12,non_financial,1056826587.0,531907388.0,524919199.0,31162346.0,187422436.0,235733091.0,381736948.0,74448442.0,31021819.0,505593351.0,320692140.0,184901211.0,113957750.0,25959595.0,139917345.0,120753782.0,551233236.0,548366807.0,2866429.0,84178790.0,455924169.0,643784687.0,412079217.0,231705470.0,143276955.0,31110407.0,7631410.0,3037270.0,76059262.0,61912248.0,63710208.0,570531.0,9985677.0,63710208.0,13719788.0,49990420.0,49574670.0,19997274.0,23245867.0,-47629585.0,-51433175.0,20140835.0,130860473.0,-105071536.0,16311089.0,-16051171.0,,,66.36,,747005982.0
CONCHATORO.SN,2018,12,non_financial,1146168107.0,567845869.0,578322238.0,37486337.0,190675390.0,277389786.0,391263749.0,116747934.0,69028561.0,574014863.0,313267679.0,260747184.0,109718013.0,28337933.0,138055946.0,124333481.0,572153244.0,568321968.0,3831276.0,84178790.0,,614128905.0,409542596.0,204586309.0,114151288.0,34975242.0,8549635.0,4002077.0,79298319.0,60007337.0,61495451.0,924066.0,11647790.0,61495451.0,11394118.0,50101333.0,49111118.0,36274705.0,24911943.0,-26413695.0,-40095172.0,18783533.0,158338486.0,,7685853.0,6323991.0,,,65740.0,,0.0
CONCHATORO.SN,2019,12,non_financial,1253817127.0,642488325.0,611328802.0,72037137.0,211128612.0,293371556.0,422471464.0,124353626.0,39578343.0,659782661.0,338947998.0,320834663.0,117939110.0,18206268.0,136145378.0,123364660.0,594034466.0,589591330.0,4443136.0,84178790.0,514555498.0,656980447.0,415583553.0,241396894.0,131543755.0,31430822.0,1875854.0,3221155.0,84699137.0,77077016.0,70481519.0,587277.0,12413267.0,70481519.0,17071544.0,53409975.0,52499765.0,18214822.0,28566815.0,-41267414.0,-57680310.0,19970565.0,184743998.0,,72621756.0,34550800.0,,,70.28,,747005982.0
CONCHATORO.SN,2020,12,non_financial,1279692619.0,655243747.0,624448872.0,93178436.0,190459184.0,304895225.0,408358064.0,123998035.0,37904925.0,631117940.0,292892961.0,338224979.0,57959294.0,41930175.0,99889469.0,144702677.0,648574679.0,643754739.0,4819940.0,84178790.0,563910980.0,769067418.0,461197845.0,307869573.0,148343786.0,36832758.0,1621764.0,4004223.0,71397580.0,120310570.0,105483987.0,1385387.0,15349687.0,105483987.0,26390068.0,79093919.0,77994383.0,108375815.0,28176513.0,-29509295.0,-32544778.0,29361633.0,174242701.0,,-53096890.0,21141299.0,,,104.41,,747005982.0
CONCHATORO.SN,2021,12,non_financial,1438625185.0,744908515.0,693716670.0,64006655.0,243440020.0,352064738.0,437757440.0,143981283.0,43838252.0,774119992.0,386388508.0,387731484.0,102005454.0,3867558.0,105873012.0,171198770.0,664505193.0,658025874.0,6479319.0,84178790.0,624190604.0,836712564.0,501792720.0,334919844.0,157234815.735,48501041.265,8169211.0,4441025.0,84547966.0,132912173.0,129833578.0,2819181.0,13060426.0,129833578.0,29139260.0,100694318.0,98809935.0,38485895.0,31338273.0,-45228577.0,-41912890.0,38259815.0,106534822.0,,-31386833.0,-29171781.0,,,132.27,,747005982.0
CONCHATORO.SN,2022,12,non_financial,1581779780.0,784435869.0,797343911.0,33791676.0,249182114.0,411139331.0,483445198.0,146528278.0,44333805.0,817671052.0,442639527.0,375031525.0,140033313.0,11821570.0,151854883.0,173853544.0,764108728.0,756762764.0,7345964.0,84178790.0,676423359.0,870581770.0,528860761.0,341721009.0,182703810.0,52062941.0,2908119.0,4989178.0,107340618.0,104873199.0,101723395.0,3521531.0,15564182.0,101723395.0,12740199.0,88983196.0,87212576.0,4599603.0,30354072.0,-72580477.0,-70559127.0,36373377.0,113511856.0,,34838150.0,-30214979.0,,,118.01,,747005982.0
CONCHATORO.SN,2023,12,non_financial,1636537152.0,821783906.0,814753246.0,34185194.0,275103598.0,425230734.0,506358397.0,151619405.0,45276997.0,854453275.0,456385261.0,398068014.0,186627121.0,35292966.0,221920087.0,166665135.0,782083877.0,774256549.0,7827328.0,74618232.0,696336230.0,837213197.0,527782376.0,309430821.0,187209835.0,51070005.0,4245125.0,10127133.0,110910078.0,65268973.0,52475816.0,3733794.0,22067073.0,52475816.0,8496776.0,43979040.0,43126287.0,50297904.0,30154009.0,-54399204.0,-58300632.0,32149657.0,213019939.0,,10731174.0,393518.0,,,58.36,,746465982.0
CONCHATORO.SN,2024,12,non_financial,1718769070.0,849575742.0,869193328.0,45500034.0,289699400.0,436592246.0,528080857.0,177948189.0,50571473.0,893876762.0,505542137.0,388334625.0,182578849.0,5095335.0,187674184.0,193645688.0,824892308.0,817671946.0,7220362.0,74030880.0,745080747.0,958629954.0,585938343.0,372691611.0,203619077.0,49815581.0,5960311.0,5499575.0,118263311.0,119717689.0,105620090.0,3565096.0,23583343.0,105620090.0,26916059.0,78704031.0,77420064.0,160214725.0,31657451.0,-41256493.0,-56613487.0,21162728.0,169192985.0,,-94673667.0,11314840.0,,,104.7619,,739010000.0
CONCHATORO.SN,2025,12,non_financial,1737156504.0,844489858.0,892666646.0,57270659.0,302890197.0,403966665.0,543138741.0,170149796.0,47835379.0,871081738.0,462353053.0,408728685.0,158541268.0,36447784.0,194989052.0,170438884.0,866074766.0,858330216.0,7744550.0,74030880.0,784351956.0,975332952.0,599158599.0,376174353.0,212451085.0,50140812.0,4418786.0,14479372.0,113420806.0,103521870.0,90678719.0,4077462.0,20997433.0,90678719.0,22326839.0,68351880.0,67220320.0,75714813.0,36104607.0,-46739492.0,-46380899.0,32556227.0,156261579.0,,-15980671.0,11770625.0,,,90.96,,739010000.0
